Time:128Hz,Epoch,AF3,F7,F3,FC5,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
2.5781250000,82,8052.4360351562,4792.5639648438,202.0512695312,1413.5897216797,6213.3334960938,6876.4101562500,5717.6923828125,1706.4102783203,33552,2.5781250000,0.0000000000
2.5859375000,82,74.6153793335,5377.1796875000,7725.5126953125,343.8461303711,6395.8974609375,6638.3334960938,2261.9230957031,4470.2563476562,,,
2.5937500000,83,8249.2304687500,5776.1538085938,6460.1284179688,1906.6666259766,2588.0769042969,7817.0512695312,8142.6923828125,2944.7436523438,33552,2.5937500000,0.0000000000
2.6015625000,83,7713.5898437500,4856.1538085938,5621.2822265625,3702.5642089844,702.5640869141,5907.0512695312,896.9230957031,232.3076782227,33552,2.5937500000,0.0000000000
2.6093750000,83,2537.1794433594,7329.8715820312,8087.9487304688,5069.7436523438,4308.4614257812,1646.4102783203,5377.3076171875,6994.6152343750,33552,2.6093750000,0.0000000000
2.6171875000,83,111.1538391113,5825.0000000000,4184.1025390625,1851.0256347656,5858.3334960938,7464.6152343750,2348.3332519531,2928.9743652344,,,
2.6250000000,84,3347.1794433594,2550.2563476562,5702.9487304688,1684.8718261719,1459.4871826172,4471.7949218750,7629.4873046875,5357.6923828125,33552,2.6250000000,0.0000000000
2.6328125000,84,2635.8974609375,5009.1025390625,484.3589782715,1950.2563476562,242.4358825684,2691.1538085938,3510.7692871094,4684.4873046875,33552,2.6250000000,0.0000000000
2.6406250000,84,6407.9487304688,1160.3846435547,751.5384521484,202.0512695312,5429.2309570312,6989.7436523438,2085.1281738281,8374.8720703125,33552,2.6406250000,0.0000000000
2.6484375000,84,1502.6922607422,1728.7178955078,3427.3076171875,6216.0258789062,1366.5384521484,1775.0000000000,1327.5640869141,4450.0000000000,,,
2.6562500000,85,2727.8205566406,3826.1538085938,4536.1538085938,2234.4870605469,348.4615173340,3850.2563476562,1956.5384521484,2156.5385742188,33552,2.6562500000,0.0000000000
2.6640625000,85,2967.0512695312,2168.9743652344,5879.3588867188,332.3076782227,7746.6665039062,4332.9487304688,4064.7436523438,3088.2050781250,33552,2.6562500000,0.0000000000
2.6718750000,85,1783.5897216797,6317.4360351562,2082.5642089844,5062.3076171875,2053.7180175781,52.0512733459,7504.1025390625,6425.0000000000,33552,2.6718750000,0.0000000000
2.6796875000,85,7389.4873046875,340.8974304199,5984.2309570312,1749.7435302734,8162.4360351562,1022.3076782227,45.2564010620,6699.3588867188,,,
2.6875000000,86,3640.7692871094,610.0000000000,2240.1281738281,1842.6922607422,3784.8718261719,1654.8718261719,4039.7436523438,6585.8974609375,33552,2.6875000000,0.0000000000
2.6953125000,86,7219.3588867188,1619.3590087891,7482.3076171875,7397.4360351562,1610.3846435547,673.7179565430,2557.6923828125,4584.8715820312,33552,2.6875000000,0.0000000000
2.7031250000,86,3806.0256347656,7335.5126953125,2023.7178955078,7552.8203125000,2096.5385742188,5384.3588867188,3573.9
